Local time,Open,High,Low,Close,Volume
27.12.2021 23:00:00.000 GMT+0100,1.13255,1.13331,1.12895,1.13080,39662.1795
28.12.2021 23:00:00.000 GMT+0100,1.13080,1.13688,1.12737,1.13459,71259.32389999999
29.12.2021 23:00:00.000 GMT+0100,1.13449,1.13598,1.12984,1.13248,54239.64979999999
30.12.2021 23:00:00.000 GMT+0100,1.13248,1.13863,1.13032,1.13667,50532.740099999995
02.01.2022 23:00:00.000 GMT+0100,1.13690,1.13782,1.12797,1.12965,82645.659
03.01.2022 23:00:00.000 GMT+0100,1.12965,1.13224,1.12721,1.12861,103505.0895
04.01.2022 23:00:00.000 GMT+0100,1.12856,1.13463,1.12769,1.13116,97535.03700000001
05.01.2022 23:00:00.000 GMT+0100,1.13117,1.13318,1.12845,1.12964,109459.7772
06.01.2022 23:00:00.000 GMT+0100,1.12964,1.13647,1.12899,1.13593,84891.1254
09.01.2022 23:00:00.000 GMT+0100,1.13515,1.13602,1.12847,1.13235,92145.2128
10.01.2022 23:00:00.000 GMT+0100,1.13234,1.13752,1.13130,1.13659,67687.7001
11.01.2022 23:00:00.000 GMT+0100,1.13659,1.14526,1.13547,1.14408,78904.5955
12.01.2022 23:00:00.000 GMT+0100,1.14406,1.14817,1.14357,1.14540,71596.885
13.01.2022 23:00:00.000 GMT+0100,1.14535,1.14827,1.13984,1.14090,77216.40680000001
16.01.2022 23:00:00.000 GMT+0100,1.14118,1.14344,1.13917,1.14047,50064.4946
17.01.2022 23:00:00.000 GMT+0100,1.14047,1.14214,1.13146,1.13253,89075.70079999999
18.01.2022 23:00:00.000 GMT+0100,1.13253,1.13571,1.13187,1.13418,71277.00259999999
19.01.2022 23:00:00.000 GMT+0100,1.13414,1.13688,1.13031,1.13096,74257.2556
20.01.2022 23:00:00.000 GMT+0100,1.13096,1.13596,1.13009,1.13418,73924.06999999998
23.01.2022 23:00:00.000 GMT+0100,1.13396,1.13450,1.12904,1.13240,101820.9485
24.01.2022 23:00:00.000 GMT+0100,1.13230,1.13289,1.12631,1.12997,83058.7249
25.01.2022 23:00:00.000 GMT+0100,1.12995,1.13107,1.12354,1.12408,103078.0406
26.01.2022 23:00:00.000 GMT+0100,1.12408,1.12432,1.11312,1.11424,107777.8903
27.01.2022 23:00:00.000 GMT+0100,1.11432,1.11735,1.11213,1.11450,110034.45829999998
30.01.2022 23:00:00.000 GMT+0100,1.11422,1.12478,1.11380,1.12329,98070.93990000003
31.01.2022 23:00:00.000 GMT+0100,1.12319,1.12786,1.12209,1.12719,86289.43
01.02.2022 23:00:00.000 GMT+0100,1.12719,1.13300,1.12665,1.13022,68522.23010000002
02.02.2022 23:00:00.000 GMT+0100,1.13022,1.14514,1.12672,1.14370,129968.10359999996
03.02.2022 23:00:00.000 GMT+0100,1.14369,1.14837,1.14115,1.14477,107486.01960000003
06.02.2022 23:00:00.000 GMT+0100,1.14638,1.14646,1.14151,1.14421,89719.13000000002
07.02.2022 23:00:00.000 GMT+0100,1.14415,1.14487,1.13961,1.14153,77771.50679999999
08.02.2022 23:00:00.000 GMT+0100,1.14153,1.14477,1.14024,1.14211,66884.87240000001
09.02.2022 23:00:00.000 GMT+0100,1.14214,1.14948,1.13748,1.14272,117806.26019999999
10.02.2022 23:00:00.000 GMT+0100,1.14267,1.14298,1.13296,1.13463,136102.08120000002
13.02.2022 23:00:00.000 GMT+0100,1.13369,1.13690,1.12799,1.13052,128206.38419999999
14.02.2022 23:00:00.000 GMT+0100,1.13043,1.13681,1.12981,1.13574,93704.15990000003
15.02.2022 23:00:00.000 GMT+0100,1.13572,1.13957,1.13449,1.13718,84935.4408
16.02.2022 23:00:00.000 GMT+0100,1.13717,1.13860,1.13230,1.13592,120024.9991
17.02.2022 23:00:00.000 GMT+0100,1.13584,1.13769,1.13140,1.13203,88604.1065
20.02.2022 23:00:00.000 GMT+0100,1.13186,1.13905,1.13064,1.13078,79044.4341
21.02.2022 23:00:00.000 GMT+0100,1.13074,1.13667,1.12880,1.13240,113210.66030000002
22.02.2022 23:00:00.000 GMT+0100,1.13229,1.13588,1.13011,1.13027,68673.27930000001
23.02.2022 23:00:00.000 GMT+0100,1.13036,1.13087,1.11062,1.11914,224154.87720000002
24.02.2022 23:00:00.000 GMT+0100,1.11912,1.12739,1.11659,1.12719,145936.19419999997
27.02.2022 23:00:00.000 GMT+0100,1.11237,1.12464,1.11225,1.12181,198061.53259999998
28.02.2022 23:00:00.000 GMT+0100,1.12181,1.12329,1.10896,1.11240,139952.00890000004
01.03.2022 23:00:00.000 GMT+0100,1.11234,1.11437,1.10573,1.11179,164881.85379999998
02.03.2022 23:00:00.000 GMT+0100,1.11179,1.11215,1.10334,1.10658,113142.21449999999
03.03.2022 23:00:00.000 GMT+0100,1.10655,1.10677,1.08856,1.09311,161912.42799999996
06.03.2022 23:00:00.000 GMT+0100,1.09199,1.09325,1.08059,1.08523,246815.05430000002
07.03.2022 23:00:00.000 GMT+0100,1.08515,1.09582,1.08489,1.08997,205756.61900000004
08.03.2022 23:00:00.000 GMT+0100,1.08964,1.10951,1.08900,1.10740,135828.131
09.03.2022 23:00:00.000 GMT+0100,1.10733,1.11212,1.09760,1.09849,176743.9688
10.03.2022 23:00:00.000 GMT+0100,1.09849,1.10435,1.09018,1.09099,174706.63869999998
13.03.2022 22:00:00.000 GMT+0100,1.09205,1.09938,1.09005,1.09399,192788.5549
14.03.2022 22:00:00.000 GMT+0100,1.09399,1.10196,1.09260,1.09551,235412.84019999995
15.03.2022 22:00:00.000 GMT+0100,1.09531,1.10466,1.09480,1.10333,247214.2557
16.03.2022 22:00:00.000 GMT+0100,1.10333,1.11375,1.10076,1.10910,154768.42079999996
17.03.2022 22:00:00.000 GMT+0100,1.10910,1.11186,1.10030,1.10492,166997.46969999996
20.03.2022 22:00:00.000 GMT+0100,1.10561,1.10701,1.10102,1.10151,147869.64250000002
21.03.2022 22:00:00.000 GMT+0100,1.10151,1.10457,1.09608,1.10280,213950.05230000004
22.03.2022 22:00:00.000 GMT+0100,1.10280,1.10436,1.09639,1.10020,157769.1366
23.03.2022 22:00:00.000 GMT+0100,1.10019,1.10136,1.09659,1.09960,168848.74230000004
24.03.2022 22:00:00.000 GMT+0100,1.09960,1.10376,1.09797,1.09805,208035.46409999998
27.03.2022 23:00:00.000 GMT+0200,1.09845,1.09995,1.09446,1.09838,207880.41979999997
28.03.2022 23:00:00.000 GMT+0200,1.09838,1.11370,1.09690,1.10855,270185.6176
29.03.2022 23:00:00.000 GMT+0200,1.10855,1.11710,1.10782,1.11582,279036.50590000005
30.03.2022 23:00:00.000 GMT+0200,1.11578,1.11848,1.10608,1.10662,183905.90860000002
31.03.2022 23:00:00.000 GMT+0200,1.10660,1.10760,1.10279,1.10427,196561.3431
03.04.2022 23:00:00.000 GMT+0200,1.10301,1.10544,1.09603,1.09696,91971.4906
04.04.2022 23:00:00.000 GMT+0200,1.09689,1.09886,1.09000,1.09033,85122.32519999999
05.04.2022 23:00:00.000 GMT+0200,1.09033,1.09379,1.08745,1.08945,127013.85070000002
06.04.2022 23:00:00.000 GMT+0200,1.08945,1.09383,1.08644,1.08769,185636.83049999998
07.04.2022 23:00:00.000 GMT+0200,1.08768,1.08917,1.08364,1.08744,120190.6293
10.04.2022 23:00:00.000 GMT+0200,1.09202,1.09332,1.08727,1.08829,132621.1054
11.04.2022 23:00:00.000 GMT+0200,1.08829,1.09036,1.08211,1.08262,234319.40060000002
12.04.2022 23:00:00.000 GMT+0200,1.08260,1.08942,1.08088,1.08901,217677.89890000003
13.04.2022 23:00:00.000 GMT+0200,1.08901,1.09233,1.07575,1.08281,271600.4534
14.04.2022 23:00:00.000 GMT+0200,1.08282,1.08299,1.07964,1.08057,177092.74399999995
17.04.2022 23:00:00.000 GMT+0200,1.08029,1.08216,1.07698,1.07804,154815.48859999998
18.04.2022 23:00:00.000 GMT+0200,1.07809,1.08145,1.07610,1.07880,189758.01750000002
19.04.2022 23:00:00.000 GMT+0200,1.07880,1.08670,1.07838,1.08514,153309.5597
20.04.2022 23:00:00.000 GMT+0200,1.08505,1.09362,1.08234,1.08320,246469.2613
21.04.2022 23:00:00.000 GMT+0200,1.08320,1.08515,1.07707,1.07947,227541.09210000004
24.04.2022 23:00:00.000 GMT+0200,1.08041,1.08153,1.06966,1.07114,288513.6725000001
25.04.2022 23:00:00.000 GMT+0200,1.07110,1.07386,1.06356,1.06370,226271.47600000005
26.04.2022 23:00:00.000 GMT+0200,1.06367,1.06546,1.05145,1.05575,261057.22879999995
27.04.2022 23:00:00.000 GMT+0200,1.05575,1.05647,1.04710,1.04981,274561.9122
28.04.2022 23:00:00.000 GMT+0200,1.04980,1.05928,1.04911,1.05409,225122.21700000006
01.05.2022 23:00:00.000 GMT+0200,1.05444,1.05682,1.04901,1.05055,263215.5318
02.05.2022 23:00:00.000 GMT+0200,1.05055,1.05776,1.04921,1.05190,219644.97929999998
03.05.2022 23:00:00.000 GMT+0200,1.05190,1.06309,1.05059,1.06199,304898.08259999997
04.05.2022 23:00:00.000 GMT+0200,1.06200,1.06417,1.04925,1.05405,314083.4616
05.05.2022 23:00:00.000 GMT+0200,1.05402,1.05988,1.04826,1.05452,397455.0364
08.05.2022 23:00:00.000 GMT+0200,1.05398,1.05924,1.04951,1.05588,247569.348
09.05.2022 23:00:00.000 GMT+0200,1.05590,1.05852,1.05253,1.05285,232583.67959999994
10.05.2022 23:00:00.000 GMT+0200,1.05285,1.05771,1.05017,1.05110,319388.38670000003
11.05.2022 23:00:00.000 GMT+0200,1.05103,1.05292,1.03539,1.03783,358371.7273
12.05.2022 23:00:00.000 GMT+0200,1.03783,1.04195,1.03496,1.04116,152517.9301
15.05.2022 23:00:00.000 GMT+0200,1.03952,1.04430,1.03889,1.04313,189810.68880000006
16.05.2022 23:00:00.000 GMT+0200,1.04313,1.05556,1.04284,1.05466,253819.7631
17.05.2022 23:00:00.000 GMT+0200,1.05461,1.05636,1.04597,1.04617,133973.7798
18.05.2022 23:00:00.000 GMT+0200,1.04617,1.06070,1.04606,1.05837,273225.07999999996
19.05.2022 23:00:00.000 GMT+0200,1.05809,1.05990,1.05328,1.05610,189770.43899999998
22.05.2022 23:00:00.000 GMT+0200,1.05601,1.06973,1.05552,1.06890,229780.49170000004
23.05.2022 23:00:00.000 GMT+0200,1.06882,1.07485,1.06608,1.07329,160652.3114
24.05.2022 23:00:00.000 GMT+0200,1.07334,1.07388,1.06421,1.06763,173450.9004
25.05.2022 23:00:00.000 GMT+0200,1.06743,1.07315,1.06624,1.07240,157672.78600000002
26.05.2022 23:00:00.000 GMT+0200,1.07240,1.07650,1.06968,1.07317,141805.2097
29.05.2022 23:00:00.000 GMT+0200,1.07347,1.07867,1.07261,1.07764,133725.04950000002
30.05.2022 23:00:00.000 GMT+0200,1.07760,1.07790,1.06789,1.07320,242581.55269999997
31.05.2022 23:00:00.000 GMT+0200,1.07320,1.07393,1.06271,1.06466,177552.1186
01.06.2022 23:00:00.000 GMT+0200,1.06467,1.07500,1.06444,1.07451,128093.58099999999
02.06.2022 23:00:00.000 GMT+0200,1.07447,1.07643,1.07040,1.07169,108569.12019999999
05.06.2022 23:00:00.000 GMT+0200,1.07167,1.07518,1.06838,1.06955,117926.35979999999
06.06.2022 23:00:00.000 GMT+0200,1.06954,1.07142,1.06519,1.07043,174315.90970000002
07.06.2022 23:00:00.000 GMT+0200,1.07043,1.07484,1.06713,1.07157,146848.7883
08.06.2022 23:00:00.000 GMT+0200,1.07158,1.07738,1.06110,1.06146,244884.08860000005
09.06.2022 23:00:00.000 GMT+0200,1.06146,1.06422,1.05057,1.05137,193883.781
12.06.2022 23:00:00.000 GMT+0200,1.05130,1.05201,1.03997,1.04058,286688.9883
13.06.2022 23:00:00.000 GMT+0200,1.04068,1.04846,1.03970,1.04144,251425.36160000003
14.06.2022 23:00:00.000 GMT+0200,1.04144,1.05077,1.03590,1.04416,391258.8916
15.06.2022 23:00:00.000 GMT+0200,1.04416,1.06014,1.03808,1.05463,331755.399
16.06.2022 23:00:00.000 GMT+0200,1.05455,1.05605,1.04444,1.04934,284803.0388999999
19.06.2022 23:00:00.000 GMT+0200,1.04731,1.05458,1.04729,1.05084,161557.6816
20.06.2022 23:00:00.000 GMT+0200,1.05085,1.05824,1.05065,1.05300,173370.0602
21.06.2022 23:00:00.000 GMT+0200,1.05300,1.06057,1.04687,1.05645,238807.64039999997
22.06.2022 23:00:00.000 GMT+0200,1.05645,1.05810,1.04826,1.05208,296727.3537
23.06.2022 23:00:00.000 GMT+0200,1.05208,1.05712,1.05120,1.05519,155980.3513
26.06.2022 23:00:00.000 GMT+0200,1.05479,1.06150,1.05457,1.05820,205448.33030000003
27.06.2022 23:00:00.000 GMT+0200,1.05821,1.06061,1.05032,1.05174,270205.2964
28.06.2022 23:00:00.000 GMT+0200,1.05174,1.05354,1.04352,1.04398,294463.9003
29.06.2022 23:00:00.000 GMT+0200,1.04398,1.04887,1.03824,1.04831,276715.4514000001
30.06.2022 23:00:00.000 GMT+0200,1.04829,1.04853,1.03658,1.04262,172655.9762
03.07.2022 23:00:00.000 GMT+0200,1.04174,1.04627,1.04142,1.04201,158564.5503
04.07.2022 23:00:00.000 GMT+0200,1.04201,1.04485,1.02350,1.02645,291751.2496
05.07.2022 23:00:00.000 GMT+0200,1.02645,1.02765,1.01614,1.01797,267658.20160000003
06.07.2022 23:00:00.000 GMT+0200,1.01801,1.02209,1.01439,1.01568,118630.4233
07.07.2022 23:00:00.000 GMT+0200,1.01604,1.01912,1.00720,1.01822,225527.2144
10.07.2022 23:00:00.000 GMT+0200,1.01697,1.01834,1.00336,1.00379,297096.12549999997
11.07.2022 23:00:00.000 GMT+0200,1.00378,1.00738,0.99999,1.00347,341943.70950000006
12.07.2022 23:00:00.000 GMT+0200,1.00350,1.01222,0.99979,1.00555,389352.6802
13.07.2022 23:00:00.000 GMT+0200,1.00555,1.00597,0.99521,1.00165,483497.55489999993
14.07.2022 23:00:00.000 GMT+0200,1.00158,1.00979,1.00068,1.00821,266141.45019999996
17.07.2022 23:00:00.000 GMT+0200,1.00811,1.02011,1.00785,1.01413,227303.34940000004
18.07.2022 23:00:00.000 GMT+0200,1.01412,1.02690,1.01195,1.02251,285239.75860000006
19.07.2022 23:00:00.000 GMT+0200,1.02251,1.02729,1.01553,1.01771,218648.4011
20.07.2022 23:00:00.000 GMT+0200,1.01767,1.02781,1.01531,1.02285,297733.57269999996
21.07.2022 23:00:00.000 GMT+0200,1.02286,1.02553,1.01297,1.02119,327772.2847
24.07.2022 23:00:00.000 GMT+0200,1.02083,1.02578,1.01784,1.02176,315631.2899
25.07.2022 23:00:00.000 GMT+0200,1.02189,1.02500,1.01074,1.01145,257356.0898
26.07.2022 23:00:00.000 GMT+0200,1.01138,1.02206,1.00966,1.01955,263732.37270000007
27.07.2022 23:00:00.000 GMT+0200,1.01935,1.02343,1.01138,1.01966,297891.6104999999
28.07.2022 23:00:00.000 GMT+0200,1.01960,1.02542,1.01460,1.02248,437017.5728000001
31.07.2022 23:00:00.000 GMT+0200,1.02098,1.02751,1.02053,1.02607,532039.7387999999
01.08.2022 23:00:00.000 GMT+0200,1.02607,1.02939,1.01633,1.01652,637944.068
02.08.2022 23:00:00.000 GMT+0200,1.01648,1.02102,1.01226,1.01643,627251.4571
03.08.2022 23:00:00.000 GMT+0200,1.01642,1.02537,1.01542,1.02440,472123.70809999993
04.08.2022 23:00:00.000 GMT+0200,1.02441,1.02520,1.01415,1.01825,388706.5322000001
07.08.2022 23:00:00.000 GMT+0200,1.01726,1.02217,1.01590,1.01946,229087.0072
08.08.2022 23:00:00.000 GMT+0200,1.01946,1.02472,1.01885,1.02126,243217.2601
09.08.2022 23:00:00.000 GMT+0200,1.02126,1.03685,1.02020,1.02988,407071.6224
10.08.2022 23:00:00.000 GMT+0200,1.02987,1.03642,1.02752,1.03190,503953.25400000013
11.08.2022 23:00:00.000 GMT+0200,1.03170,1.03274,1.02380,1.02590,414339.6004
14.08.2022 23:00:00.000 GMT+0200,1.02551,1.02682,1.01544,1.01592,395829.33690000005
15.08.2022 23:00:00.000 GMT+0200,1.01592,1.01948,1.01225,1.01702,424265.3772
16.08.2022 23:00:00.000 GMT+0200,1.01702,1.02029,1.01453,1.01797,436431.6397
17.08.2022 23:00:00.000 GMT+0200,1.01780,1.01929,1.00795,1.00868,390562.56799999997
18.08.2022 23:00:00.000 GMT+0200,1.00870,1.00954,1.00318,1.00326,387656.30250000005
21.08.2022 23:00:00.000 GMT+0200,1.00366,1.00466,0.99260,0.99427,429239.4039999999
22.08.2022 23:00:00.000 GMT+0200,0.99427,1.00181,0.99002,0.99688,519809.4855
23.08.2022 23:00:00.000 GMT+0200,0.99686,0.99993,0.99099,0.99642,476065.21989999997
24.08.2022 23:00:00.000 GMT+0200,0.99641,1.00334,0.99490,0.99737,484589.8312
25.08.2022 23:00:00.000 GMT+0200,0.99739,1.00898,0.99463,0.99623,445527.2250999999
28.08.2022 23:00:00.000 GMT+0200,0.99657,1.00291,0.99141,0.99958,419726.3863000001
29.08.2022 23:00:00.000 GMT+0200,0.99943,1.00547,0.99818,1.00129,543464.5301999999
30.08.2022 23:00:00.000 GMT+0200,1.00128,1.00790,0.99712,1.00522,552375.8594
31.08.2022 23:00:00.000 GMT+0200,1.00525,1.00557,0.99107,0.99431,537707.9095000001
01.09.2022 23:00:00.000 GMT+0200,0.99429,1.00335,0.99427,0.99515,552328.5481
04.09.2022 23:00:00.000 GMT+0200,0.99285,0.99440,0.98772,0.99285,399017.66380000004
05.09.2022 23:00:00.000 GMT+0200,0.99245,0.99862,0.98638,0.99029,621330.0547
06.09.2022 23:00:00.000 GMT+0200,0.99030,1.00108,0.98756,1.00033,524516.0332
07.09.2022 23:00:00.000 GMT+0200,0.99989,1.00294,0.99303,0.99959,522124.3313
08.09.2022 23:00:00.000 GMT+0200,0.99950,1.01131,0.99949,1.00425,356663.89259999996
11.09.2022 23:00:00.000 GMT+0200,1.01039,1.01977,1.00596,1.01214,397821.3447
12.09.2022 23:00:00.000 GMT+0200,1.01215,1.01870,0.99662,0.99671,541235.0133
13.09.2022 23:00:00.000 GMT+0200,0.99669,1.00234,0.99554,0.99791,643459.5278999999
14.09.2022 23:00:00.000 GMT+0200,0.99791,1.00177,0.99556,0.99959,491565.4541
15.09.2022 23:00:00.000 GMT+0200,0.99981,1.00363,0.99448,1.00146,506777.14950000006
18.09.2022 23:00:00.000 GMT+0200,1.00072,1.00291,0.99657,1.00215,389192.95930000005
19.09.2022 23:00:00.000 GMT+0200,1.00216,1.00504,0.99550,0.99706,410189.24770000007
20.09.2022 23:00:00.000 GMT+0200,0.99706,0.99750,0.98128,0.98368,659387.2278999999
21.09.2022 23:00:00.000 GMT+0200,0.98365,0.99074,0.98080,0.98342,785093.6660000001
22.09.2022 23:00:00.000 GMT+0200,0.98327,0.98517,0.96680,0.96885,725076.4927999999
25.09.2022 23:00:00.000 GMT+0200,0.96666,0.97098,0.95503,0.96085,1029844.6723999999
26.09.2022 23:00:00.000 GMT+0200,0.96077,0.96707,0.95689,0.95931,683525.4176
27.09.2022 23:00:00.000 GMT+0200,0.95920,0.97508,0.95357,0.97323,973091.0702000001
28.09.2022 23:00:00.000 GMT+0200,0.97322,0.98158,0.96353,0.98146,702366.8039
29.09.2022 23:00:00.000 GMT+0200,0.98148,0.98537,0.97346,0.98013,588286.8893
02.10.2022 23:00:00.000 GMT+0200,0.97933,0.98445,0.97525,0.98248,706603.7158
03.10.2022 23:00:00.000 GMT+0200,0.98248,0.99995,0.98060,0.99852,597033.2588000002
04.10.2022 23:00:00.000 GMT+0200,0.99841,0.99947,0.98346,0.98821,533194.2029999999
05.10.2022 23:00:00.000 GMT+0200,0.98795,0.99264,0.97880,0.97896,714846.8024000002
06.10.2022 23:00:00.000 GMT+0200,0.97902,0.98167,0.97259,0.97388,671796.8579
09.10.2022 23:00:00.000 GMT+0200,0.97336,0.97531,0.96815,0.97018,496394.7392999999
10.10.2022 23:00:00.000 GMT+0200,0.97009,0.97745,0.96698,0.97054,773514.4034
11.10.2022 23:00:00.000 GMT+0200,0.97039,0.97346,0.96678,0.97022,763598.8091000003
12.10.2022 23:00:00.000 GMT+0200,0.97019,0.98057,0.96315,0.97739,796010.3396000001
13.10.2022 23:00:00.000 GMT+0200,0.97739,0.98086,0.97070,0.97182,807190.7698
16.10.2022 23:00:00.000 GMT+0200,0.97201,0.98520,0.97182,0.98389,642625.1212
17.10.2022 23:00:00.000 GMT+0200,0.98375,0.98755,0.98124,0.98558,707308.7437
18.10.2022 23:00:00.000 GMT+0200,0.98543,0.98721,0.97571,0.97721,683238.0602
19.10.2022 23:00:00.000 GMT+0200,0.97715,0.98454,0.97544,0.97843,707103.3181000001
20.10.2022 23:00:00.000 GMT+0200,0.97840,0.98689,0.97048,0.98613,902998.7093
23.10.2022 23:00:00.000 GMT+0200,0.98712,0.98990,0.98067,0.98728,926041.9691000001
24.10.2022 23:00:00.000 GMT+0200,0.98703,0.99768,0.98484,0.99646,670873.0589
25.10.2022 23:00:00.000 GMT+0200,0.99646,1.00885,0.99434,1.00785,653440.5323999999
26.10.2022 23:00:00.000 GMT+0200,1.00771,1.00934,0.99575,0.99635,613607.9041000002
27.10.2022 23:00:00.000 GMT+0200,0.99635,0.99980,0.99265,0.99631,633188.5558000001
30.10.2022 22:00:00.000 GMT+0100,0.99464,0.99656,0.98728,0.98802,471710.59199999995
31.10.2022 22:00:00.000 GMT+0100,0.98801,0.99539,0.98527,0.98738,384511.4778000001
01.11.2022 22:00:00.000 GMT+0100,0.98719,0.99757,0.98129,0.98145,599468.0313
02.11.2022 22:00:00.000 GMT+0100,0.98139,0.98394,0.97299,0.97468,602500.2803999999
03.11.2022 22:00:00.000 GMT+0100,0.97468,0.99664,0.97424,0.99560,649038.5634000001
06.11.2022 23:00:00.000 GMT+0100,0.99036,1.00340,0.99001,1.00182,610068.9197
07.11.2022 23:00:00.000 GMT+0100,1.00184,1.00963,0.99715,1.00708,512058.09950000007
08.11.2022 23:00:00.000 GMT+0100,1.00707,1.00880,0.99927,1.00091,629916.8421
09.11.2022 23:00:00.000 GMT+0100,1.00091,1.02218,0.99354,1.02080,692385.7642999999
10.11.2022 23:00:00.000 GMT+0100,1.02033,1.03640,1.01630,1.03538,673664.9455000001
13.11.2022 23:00:00.000 GMT+0100,1.03354,1.03584,1.02713,1.03258,643659.2507
14.11.2022 23:00:00.000 GMT+0100,1.03259,1.04808,1.02799,1.03478,850493.3582999998
15.11.2022 23:00:00.000 GMT+0100,1.03465,1.04384,1.03307,1.03940,833379.7218999998
16.11.2022 23:00:00.000 GMT+0100,1.03913,1.04065,1.03051,1.03643,604013.6327999999
17.11.2022 23:00:00.000 GMT+0100,1.03643,1.03959,1.03134,1.03235,550951.8279
20.11.2022 23:00:00.000 GMT+0100,1.03227,1.03330,1.02227,1.02387,571711.9853
21.11.2022 23:00:00.000 GMT+0100,1.02383,1.03082,1.02375,1.03036,505365.5714
22.11.2022 23:00:00.000 GMT+0100,1.03026,1.04048,1.02963,1.03942,587041.3977000001
23.11.2022 23:00:00.000 GMT+0100,1.03914,1.04484,1.03816,1.04071,459735.6008999999
24.11.2022 23:00:00.000 GMT+0100,1.04071,1.04291,1.03546,1.03926,475977.73539999995
27.11.2022 23:00:00.000 GMT+0100,1.03716,1.04967,1.03300,1.03385,460942.1207
28.11.2022 23:00:00.000 GMT+0100,1.03373,1.03942,1.03197,1.03280,663756.3214
29.11.2022 23:00:00.000 GMT+0100,1.03280,1.04285,1.02900,1.04041,747723.2639
30.11.2022 23:00:00.000 GMT+0100,1.04041,1.05336,1.03929,1.05209,778319.4363000001
01.12.2022 23:00:00.000 GMT+0100,1.05156,1.05448,1.04280,1.05325,700301.4435
04.12.2022 23:00:00.000 GMT+0100,1.05303,1.05948,1.04800,1.04877,576823.267
05.12.2022 23:00:00.000 GMT+0100,1.04877,1.05326,1.04591,1.04629,607940.0001
06.12.2022 23:00:00.000 GMT+0100,1.04620,1.05496,1.04431,1.05029,587272.5682
07.12.2022 23:00:00.000 GMT+0100,1.05011,1.05647,1.04895,1.05540,527222.3539
08.12.2022 23:00:00.000 GMT+0100,1.05540,1.05881,1.05027,1.05316,523533.8394
11.12.2022 23:00:00.000 GMT+0100,1.05264,1.05800,1.05057,1.05352,434381.69330000004
12.12.2022 23:00:00.000 GMT+0100,1.05355,1.06731,1.05278,1.06323,496474.5396999999
13.12.2022 23:00:00.000 GMT+0100,1.06323,1.06950,1.06187,1.06811,537605.5549999999
14.12.2022 23:00:00.000 GMT+0100,1.06793,1.07361,1.05921,1.06256,532980.5494
15.12.2022 23:00:00.000 GMT+0100,1.06250,1.06630,1.05839,1.05839,469569.21640000003
18.12.2022 23:00:00.000 GMT+0100,1.05895,1.06578,1.05757,1.06062,366451.61029999994
19.12.2022 23:00:00.000 GMT+0100,1.06062,1.06584,1.05788,1.06232,587564.2350000001
20.12.2022 23:00:00.000 GMT+0100,1.06231,1.06455,1.05901,1.06035,398637.6752
21.12.2022 23:00:00.000 GMT+0100,1.06035,1.06593,1.05730,1.05954,388216.2813
22.12.2022 23:00:00.000 GMT+0100,1.05954,1.06328,1.05867,1.06172,385247.23110000003
25.12.2022 23:00:00.000 GMT+0100,1.06114,1.06361,1.05979,1.06361,46219.8596
26.12.2022 23:00:00.000 GMT+0100,1.06360,1.06694,1.06113,1.06393,283970.1488
27.12.2022 23:00:00.000 GMT+0100,1.06398,1.06742,1.06065,1.06117,345736.8902
28.12.2022 23:00:00.000 GMT+0100,1.06113,1.06902,1.06092,1.06608,322639.25159999996
29.12.2022 23:00:00.000 GMT+0100,1.06605,1.07131,1.06385,1.07026,399350.29680000007
01.01.2023 23:00:00.000 GMT+0100,1.06970,1.07087,1.06499,1.06646,123288.50910000001
02.01.2023 23:00:00.000 GMT+0100,1.06646,1.06833,1.05194,1.05466,522640.20499999996
03.01.2023 23:00:00.000 GMT+0100,1.05461,1.06354,1.05403,1.06008,434973.25460000004
04.01.2023 23:00:00.000 GMT+0100,1.06006,1.06314,1.05148,1.05202,458032.97670000006
05.01.2023 23:00:00.000 GMT+0100,1.05195,1.06480,1.04823,1.06413,443293.1952
08.01.2023 23:00:00.000 GMT+0100,1.06406,1.07605,1.06381,1.07293,409544.14820000005
09.01.2023 23:00:00.000 GMT+0100,1.07293,1.07592,1.07119,1.07322,409977.179
10.01.2023 23:00:00.000 GMT+0100,1.07322,1.07762,1.07254,1.07561,395602.85349999997
11.01.2023 23:00:00.000 GMT+0100,1.07559,1.08668,1.07297,1.08516,642740.2055999999
12.01.2023 23:00:00.000 GMT+0100,1.08476,1.08679,1.07803,1.08302,493930.51200000005
15.01.2023 23:00:00.000 GMT+0100,1.08288,1.08741,1.08013,1.08192,288228.3784000001
16.01.2023 23:00:00.000 GMT+0100,1.08196,1.08693,1.07744,1.07872,497831.2836
17.01.2023 23:00:00.000 GMT+0100,1.07872,1.08873,1.07661,1.07935,368761.35939999996
18.01.2023 23:00:00.000 GMT+0100,1.07928,1.08398,1.07821,1.08308,215923.74
19.01.2023 23:00:00.000 GMT+0100,1.08267,1.08587,1.08022,1.08549,160665.27929999997
22.01.2023 23:00:00.000 GMT+0100,1.08678,1.09267,1.08461,1.08713,184941.15750000003
23.01.2023 23:00:00.000 GMT+0100,1.08710,1.08978,1.08349,1.08848,311497.14070000005
24.01.2023 23:00:00.000 GMT+0100,1.08848,1.09236,1.08571,1.09147,396228.44930000004
25.01.2023 23:00:00.000 GMT+0100,1.09146,1.09293,1.08505,1.08916,371966.1134
26.01.2023 23:00:00.000 GMT+0100,1.08918,1.09001,1.08377,1.08649,306558.56120000005
