Local time,Open,High,Low,Close,Volume
14.09.2016 23:00:00.000 GMT+0200,1.12487,1.12843,1.12190,1.12436,1062290.4392000001
15.09.2016 23:00:00.000 GMT+0200,1.12426,1.12501,1.11495,1.11509,1088409.2100999998
18.09.2016 23:00:00.000 GMT+0200,1.11500,1.11978,1.11497,1.11736,1152286.1641000002
19.09.2016 23:00:00.000 GMT+0200,1.11736,1.12134,1.11499,1.11503,1123909.2545
20.09.2016 23:00:00.000 GMT+0200,1.11502,1.11966,1.11230,1.11870,1282111.2633999998
21.09.2016 23:00:00.000 GMT+0200,1.11870,1.12573,1.11849,1.12080,1350677.7911
22.09.2016 23:00:00.000 GMT+0200,1.12080,1.12405,1.11938,1.12237,1202764.3743
25.09.2016 23:00:00.000 GMT+0200,1.12294,1.12792,1.12211,1.12532,1201494.6242
26.09.2016 23:00:00.000 GMT+0200,1.12532,1.12589,1.11910,1.12146,1191271.3309000002
27.09.2016 23:00:00.000 GMT+0200,1.12145,1.12369,1.11820,1.12172,1299657.7475
28.09.2016 23:00:00.000 GMT+0200,1.12166,1.12497,1.11968,1.12213,1377870.7883000001
29.09.2016 23:00:00.000 GMT+0200,1.12213,1.12507,1.11533,1.12392,1469805.3427
02.10.2016 23:00:00.000 GMT+0200,1.12287,1.12442,1.12052,1.12104,996708.8692999999
03.10.2016 23:00:00.000 GMT+0200,1.12104,1.12391,1.11379,1.12027,1244796.9441
04.10.2016 23:00:00.000 GMT+0200,1.12022,1.12333,1.11897,1.12044,1136936.5153
05.10.2016 23:00:00.000 GMT+0200,1.12044,1.12124,1.11399,1.11497,1061039.0573
06.10.2016 23:00:00.000 GMT+0200,1.11497,1.12051,1.11043,1.11986,1287979.5286
09.10.2016 23:00:00.000 GMT+0200,1.11815,1.12032,1.11314,1.11375,996432.0684000001
10.10.2016 23:00:00.000 GMT+0200,1.11371,1.11423,1.10488,1.10529,1043611.8573
11.10.2016 23:00:00.000 GMT+0200,1.10533,1.10676,1.10044,1.10062,1129528.8219
12.10.2016 23:00:00.000 GMT+0200,1.10062,1.10576,1.09855,1.10550,1040083.5800000002
13.10.2016 23:00:00.000 GMT+0200,1.10550,1.10581,1.09705,1.09715,1101272.4075000002
16.10.2016 23:00:00.000 GMT+0200,1.09690,1.10079,1.09638,1.09995,1037587.8236
17.10.2016 23:00:00.000 GMT+0200,1.09983,1.10263,1.09700,1.09807,976335.6878999998
18.10.2016 23:00:00.000 GMT+0200,1.09805,1.10048,1.09550,1.09736,959684.7405000001
19.10.2016 23:00:00.000 GMT+0200,1.09736,1.10392,1.09159,1.09292,1027220.0984
20.10.2016 23:00:00.000 GMT+0200,1.09288,1.09297,1.08592,1.08818,991273.1107000001
23.10.2016 23:00:00.000 GMT+0200,1.08811,1.08996,1.08596,1.08811,527967.8341
24.10.2016 23:00:00.000 GMT+0200,1.08812,1.09050,1.08511,1.08879,194777.57989999998
25.10.2016 23:00:00.000 GMT+0200,1.08878,1.09464,1.08744,1.09076,190674.2921
26.10.2016 23:00:00.000 GMT+0200,1.09076,1.09422,1.08826,1.08952,182073.6708
27.10.2016 23:00:00.000 GMT+0200,1.08954,1.09917,1.08929,1.09824,193953.1895
30.10.2016 22:00:00.000 GMT+0100,1.09896,1.09912,1.09359,1.09800,174688.0999
31.10.2016 22:00:00.000 GMT+0100,1.09804,1.10690,1.09599,1.10552,223477.6518
01.11.2016 22:00:00.000 GMT+0100,1.10552,1.11230,1.10496,1.10972,245625.81040000002
02.11.2016 22:00:00.000 GMT+0100,1.10968,1.11259,1.10596,1.11042,253988.33100000003
03.11.2016 22:00:00.000 GMT+0100,1.11042,1.11412,1.10798,1.11378,223908.8695
06.11.2016 23:00:00.000 GMT+0100,1.10637,1.11103,1.10274,1.10401,230736.95929999996
07.11.2016 23:00:00.000 GMT+0100,1.10401,1.10669,1.10088,1.10256,208387.6882
08.11.2016 23:00:00.000 GMT+0100,1.10256,1.12995,1.09070,1.09094,433704.04240000003
09.11.2016 23:00:00.000 GMT+0100,1.09094,1.09537,1.08649,1.08914,314775.8384
10.11.2016 23:00:00.000 GMT+0100,1.08906,1.09234,1.08303,1.08516,295545.4392
13.11.2016 23:00:00.000 GMT+0100,1.08330,1.08401,1.07091,1.07364,365084.8177000001
14.11.2016 23:00:00.000 GMT+0100,1.07362,1.08166,1.07141,1.07206,307281.33940000006
15.11.2016 23:00:00.000 GMT+0100,1.07206,1.07595,1.06661,1.06906,282528.1895
16.11.2016 23:00:00.000 GMT+0100,1.06904,1.07455,1.06199,1.06262,247077.7725
17.11.2016 23:00:00.000 GMT+0100,1.06268,1.06428,1.05692,1.05866,269817.80939999997
20.11.2016 23:00:00.000 GMT+0100,1.05922,1.06491,1.05788,1.06272,237146.5517
21.11.2016 23:00:00.000 GMT+0100,1.06272,1.06579,1.05836,1.06260,221212.4597
22.11.2016 23:00:00.000 GMT+0100,1.06263,1.06436,1.05263,1.05534,219685.73200000002
23.11.2016 23:00:00.000 GMT+0100,1.05527,1.05852,1.05180,1.05518,186858.4403
24.11.2016 23:00:00.000 GMT+0100,1.05501,1.06273,1.05384,1.05901,219010.8309
27.11.2016 23:00:00.000 GMT+0100,1.06111,1.06856,1.05636,1.06133,233019.85860000004
28.11.2016 23:00:00.000 GMT+0100,1.06130,1.06542,1.05649,1.06492,229007.07899999997
29.11.2016 23:00:00.000 GMT+0100,1.06490,1.06666,1.05527,1.05881,276131.9304
30.11.2016 23:00:00.000 GMT+0100,1.05879,1.06688,1.05846,1.06607,280563.0767
01.12.2016 23:00:00.000 GMT+0100,1.06602,1.06898,1.06253,1.06632,253743.26069999998
04.12.2016 23:00:00.000 GMT+0100,1.06262,1.07963,1.05055,1.07635,326377.22089999996
05.12.2016 23:00:00.000 GMT+0100,1.07633,1.07853,1.06986,1.07185,218259.03800000003
06.12.2016 23:00:00.000 GMT+0100,1.07165,1.07684,1.07098,1.07526,175770.19989999998
07.12.2016 23:00:00.000 GMT+0100,1.07523,1.08734,1.05973,1.06144,246347.81829999998
08.12.2016 23:00:00.000 GMT+0100,1.06145,1.06297,1.05310,1.05591,200763.1794
11.12.2016 23:00:00.000 GMT+0100,1.05312,1.06517,1.05254,1.06342,219920.98930000002
12.12.2016 23:00:00.000 GMT+0100,1.06341,1.06671,1.06037,1.06246,209495.5598
13.12.2016 23:00:00.000 GMT+0100,1.06246,1.06700,1.04965,1.05335,229415.53870000003
14.12.2016 23:00:00.000 GMT+0100,1.05335,1.05390,1.03665,1.04131,285811.2725999999
15.12.2016 23:00:00.000 GMT+0100,1.04131,1.04742,1.04008,1.04483,217448.8784
18.12.2016 23:00:00.000 GMT+0100,1.04385,1.04795,1.03924,1.04027,187430.5911
19.12.2016 23:00:00.000 GMT+0100,1.04027,1.04178,1.03523,1.03882,188486.90869999994
20.12.2016 23:00:00.000 GMT+0100,1.03883,1.04511,1.03824,1.04237,173049.5595
21.12.2016 23:00:00.000 GMT+0100,1.04239,1.04993,1.04229,1.04360,171129.2509
22.12.2016 23:00:00.000 GMT+0100,1.04357,1.04690,1.04265,1.04532,117319.97929999999
25.12.2016 23:00:00.000 GMT+0100,1.04416,1.04674,1.04380,1.04511,99108.63979999998
26.12.2016 23:00:00.000 GMT+0100,1.04506,1.04633,1.04324,1.04553,109398.33989999998
27.12.2016 23:00:00.000 GMT+0100,1.04544,1.04798,1.03721,1.04112,151221.28
28.12.2016 23:00:00.000 GMT+0100,1.04110,1.04939,1.04083,1.04894,171482.13050000003
29.12.2016 23:00:00.000 GMT+0100,1.04868,1.06526,1.04829,1.05150,214355.26950000002
01.01.2017 23:00:00.000 GMT+0100,1.05148,1.05288,1.04501,1.04542,79355.61000000002
02.01.2017 23:00:00.000 GMT+0100,1.04535,1.04901,1.03403,1.04054,218401.31090000007
03.01.2017 23:00:00.000 GMT+0100,1.04051,1.04998,1.03900,1.04889,231031.0592
04.01.2017 23:00:00.000 GMT+0100,1.04889,1.06153,1.04807,1.06058,272354.46869999997
05.01.2017 23:00:00.000 GMT+0100,1.06053,1.06221,1.05250,1.05290,232906.8496
08.01.2017 23:00:00.000 GMT+0100,1.05300,1.05828,1.05109,1.05726,218214.1105
09.01.2017 23:00:00.000 GMT+0100,1.05728,1.06272,1.05509,1.05540,230451.78100000008
10.01.2017 23:00:00.000 GMT+0100,1.05548,1.06229,1.04538,1.05822,285589.92870000005
11.01.2017 23:00:00.000 GMT+0100,1.05824,1.06847,1.05714,1.06123,282270.73099999997
12.01.2017 23:00:00.000 GMT+0100,1.06121,1.06734,1.05961,1.06420,233694.03830000001
15.01.2017 23:00:00.000 GMT+0100,1.06039,1.06358,1.05793,1.05986,174768.77030000003
16.01.2017 23:00:00.000 GMT+0100,1.05986,1.07191,1.05974,1.07135,285569.9111
17.01.2017 23:00:00.000 GMT+0100,1.07126,1.07151,1.06285,1.06293,240388.55820000003
18.01.2017 23:00:00.000 GMT+0100,1.06293,1.06766,1.05892,1.06634,276420.1204
19.01.2017 23:00:00.000 GMT+0100,1.06630,1.07094,1.06251,1.06990,232571.27969999998
22.01.2017 23:00:00.000 GMT+0100,1.07027,1.07688,1.06941,1.07634,218073.02000000002
23.01.2017 23:00:00.000 GMT+0100,1.07635,1.07749,1.07204,1.07310,192187.1805
24.01.2017 23:00:00.000 GMT+0100,1.07309,1.07698,1.07112,1.07470,233525.01030000002
25.01.2017 23:00:00.000 GMT+0100,1.07470,1.07655,1.06576,1.06827,242892.66940000004
26.01.2017 23:00:00.000 GMT+0100,1.06826,1.07250,1.06584,1.06958,216545.39329999997
29.01.2017 23:00:00.000 GMT+0100,1.07213,1.07402,1.06203,1.06948,213630.29030000002
30.01.2017 23:00:00.000 GMT+0100,1.06948,1.08122,1.06846,1.07974,283173.4118
31.01.2017 23:00:00.000 GMT+0100,1.07972,1.08073,1.07310,1.07681,244311.7493
